originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2000,regionflow_2001,regionflow_2002,regionflow_2003,regionflow_2008,regionflow_2009,regionflow_2010,regionflow_2011,countryflow_2000,countryflow_2001,countryflow_2002,countryflow_2003,countryflow_2008,countryflow_2009,countryflow_2010,countryflow_2011
1,urban,1,urban,2,inner  Wien,2,inner  Wien,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,9,inner  Graz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,11,inner  Linz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,13,inner  Salzburg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,15,inner  Innsbruck,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,17,inner  Bregenz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,19,inner  Klagenfurt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,21,inner  Feldkirch,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,23,inner  Wels,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,25,inner  Leoben,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,27,inner  Villach,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,29,inner  Wiener Neustadt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,31,inner  Steyr,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,33,inner  Knittelfeld,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,35,inner  Sankt Poelten,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,37,inner  Voecklabruck,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,39,inner  Gmunden,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,41,inner  Voitsberg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,43,inner  Krems an der Donau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,45,inner  Wolfsberg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,47,inner  Bludenz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,49,inner  Amstetten,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,51,inner  Lienz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,53,inner  Spittal an der Drau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,55,inner  Woergl,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,57,inner  St. Johann im Pongau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,58,inner  Schwaz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,60,inner  Ternitz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,61,inner  Leibnitz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,63,inner  Ried im Innkreis,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,65,inner  Weiz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,67,inner  Braunau am Inn,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,69,inner  Kufstein,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,2,inner  Wien,71,inner  Eisenstadt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,2,inner  Wien,46641,11068,14384,8883,56975,15250,16463,10422,489,106,283,52,632,250,263,73
1,urban,1,urban,9,inner  Graz,9,inner  Graz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,11,inner  Linz,46641,11068,14384,8883,56975,15250,16463,10422,2256,694,658,382,2830,882,872,445
1,urban,1,urban,9,inner  Graz,13,inner  Salzburg,46641,11068,14384,8883,56975,15250,16463,10422,1752,409,591,336,1644,410,550,300
1,urban,1,urban,9,inner  Graz,15,inner  Innsbruck,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,17,inner  Bregenz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,19,inner  Klagenfurt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,21,inner  Feldkirch,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,23,inner  Wels,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,25,inner  Leoben,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,27,inner  Villach,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,29,inner  Wiener Neustadt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,31,inner  Steyr,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,33,inner  Knittelfeld,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,35,inner  Sankt Poelten,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,37,inner  Voecklabruck,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,39,inner  Gmunden,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,41,inner  Voitsberg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,43,inner  Krems an der Donau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,3,0
1,urban,1,urban,9,inner  Graz,45,inner  Wolfsberg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,47,inner  Bludenz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,1,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,49,inner  Amstetten,46641,11068,14384,8883,56975,15250,16463,10422,392,86,91,80,496,115,113,97
1,urban,1,urban,9,inner  Graz,51,inner  Lienz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,53,inner  Spittal an der Drau,46641,11068,14384,8883,56975,15250,16463,10422,283,57,77,47,301,33,80,48
1,urban,1,urban,9,inner  Graz,55,inner  Woergl,46641,11068,14384,8883,56975,15250,16463,10422,2,0,1,3,0,0,0,0
1,urban,1,urban,9,inner  Graz,57,inner  St. Johann im Pongau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,1,0
1,urban,1,urban,9,inner  Graz,58,inner  Schwaz,46641,11068,14384,8883,56975,15250,16463,10422,71,13,17,15,107,21,24,21
1,urban,1,urban,9,inner  Graz,60,inner  Ternitz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,61,inner  Leibnitz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,63,inner  Ried im Innkreis,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,2
1,urban,1,urban,9,inner  Graz,65,inner  Weiz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,67,inner  Braunau am Inn,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,9,inner  Graz,69,inner  Kufstein,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,1
1,urban,1,urban,9,inner  Graz,71,inner  Eisenstadt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,2,inner  Wien,46641,11068,14384,8883,56975,15250,16463,10422,303,124,141,26,408,270,79,8
1,urban,1,urban,11,inner  Linz,9,inner  Graz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,11,inner  Linz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,13,inner  Salzburg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,15,inner  Innsbruck,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,17,inner  Bregenz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,19,inner  Klagenfurt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,21,inner  Feldkirch,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,23,inner  Wels,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,25,inner  Leoben,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,27,inner  Villach,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,29,inner  Wiener Neustadt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,31,inner  Steyr,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,33,inner  Knittelfeld,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,1,0
1,urban,1,urban,11,inner  Linz,35,inner  Sankt Poelten,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,37,inner  Voecklabruck,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,39,inner  Gmunden,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,41,inner  Voitsberg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,43,inner  Krems an der Donau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,45,inner  Wolfsberg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,47,inner  Bludenz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,1,1,0,0
1,urban,1,urban,11,inner  Linz,49,inner  Amstetten,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,51,inner  Lienz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,53,inner  Spittal an der Drau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,55,inner  Woergl,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,2,0,0
1,urban,1,urban,11,inner  Linz,57,inner  St. Johann im Pongau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,58,inner  Schwaz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,60,inner  Ternitz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,61,inner  Leibnitz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,63,inner  Ried im Innkreis,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,65,inner  Weiz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,67,inner  Braunau am Inn,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,69,inner  Kufstein,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,11,inner  Linz,71,inner  Eisenstadt,46641,11068,14384,8883,56975,15250,16463,10422,0,1,0,0,0,0,0,1
1,urban,1,urban,13,inner  Salzburg,2,inner  Wien,46641,11068,14384,8883,56975,15250,16463,10422,288,154,117,9,324,170,98,30
1,urban,1,urban,13,inner  Salzburg,9,inner  Graz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,11,inner  Linz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,13,inner  Salzburg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,15,inner  Innsbruck,46641,11068,14384,8883,56975,15250,16463,10422,1813,524,582,321,2399,1061,624,321
1,urban,1,urban,13,inner  Salzburg,17,inner  Bregenz,46641,11068,14384,8883,56975,15250,16463,10422,185,31,76,36,271,62,97,55
1,urban,1,urban,13,inner  Salzburg,19,inner  Klagenfurt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,21,inner  Feldkirch,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,23,inner  Wels,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,25,inner  Leoben,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,27,inner  Villach,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,29,inner  Wiener Neustadt,46641,11068,14384,8883,56975,15250,16463,10422,862,184,198,181,1193,271,298,232
1,urban,1,urban,13,inner  Salzburg,31,inner  Steyr,46641,11068,14384,8883,56975,15250,16463,10422,48,8,12,18,113,36,35,19
1,urban,1,urban,13,inner  Salzburg,33,inner  Knittelfeld,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,35,inner  Sankt Poelten,46641,11068,14384,8883,56975,15250,16463,10422,194,36,64,46,405,79,139,86
1,urban,1,urban,13,inner  Salzburg,37,inner  Voecklabruck,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,39,inner  Gmunden,46641,11068,14384,8883,56975,15250,16463,10422,40,11,10,5,40,0,9,14
1,urban,1,urban,13,inner  Salzburg,41,inner  Voitsberg,46641,11068,14384,8883,56975,15250,16463,10422,184,42,43,39,231,57,63,34
1,urban,1,urban,13,inner  Salzburg,43,inner  Krems an der Donau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,1,0,0,0,0,1
1,urban,1,urban,13,inner  Salzburg,45,inner  Wolfsberg,46641,11068,14384,8883,56975,15250,16463,10422,2,0,0,2,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,47,inner  Bludenz,46641,11068,14384,8883,56975,15250,16463,10422,7,7,0,1,26,18,7,2
1,urban,1,urban,13,inner  Salzburg,49,inner  Amstetten,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,51,inner  Lienz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,53,inner  Spittal an der Drau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,55,inner  Woergl,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,2,0,0
1,urban,1,urban,13,inner  Salzburg,57,inner  St. Johann im Pongau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,58,inner  Schwaz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,60,inner  Ternitz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,61,inner  Leibnitz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,63,inner  Ried im Innkreis,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,65,inner  Weiz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,67,inner  Braunau am Inn,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,69,inner  Kufstein,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,1,0,0,0,0
1,urban,1,urban,13,inner  Salzburg,71,inner  Eisenstadt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,2,inner  Wien,46641,11068,14384,8883,56975,15250,16463,10422,160,26,75,24,171,61,74,11
1,urban,1,urban,15,inner  Innsbruck,9,inner  Graz,46641,11068,14384,8883,56975,15250,16463,10422,2591,453,693,581,3567,697,999,727
1,urban,1,urban,15,inner  Innsbruck,11,inner  Linz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,13,inner  Salzburg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,15,inner  Innsbruck,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,17,inner  Bregenz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,19,inner  Klagenfurt,46641,11068,14384,8883,56975,15250,16463,10422,1239,259,387,258,1535,446,434,281
1,urban,1,urban,15,inner  Innsbruck,21,inner  Feldkirch,46641,11068,14384,8883,56975,15250,16463,10422,421,100,124,81,401,20,133,83
1,urban,1,urban,15,inner  Innsbruck,23,inner  Wels,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,25,inner  Leoben,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,27,inner  Villach,46641,11068,14384,8883,56975,15250,16463,10422,105,18,41,15,162,35,46,29
1,urban,1,urban,15,inner  Innsbruck,29,inner  Wiener Neustadt,46641,11068,14384,8883,56975,15250,16463,10422,63,21,15,8,118,12,36,26
1,urban,1,urban,15,inner  Innsbruck,31,inner  Steyr,46641,11068,14384,8883,56975,15250,16463,10422,0,0,2,1,0,0,1,0
1,urban,1,urban,15,inner  Innsbruck,33,inner  Knittelfeld,46641,11068,14384,8883,56975,15250,16463,10422,264,63,73,44,387,84,89,84
1,urban,1,urban,15,inner  Innsbruck,35,inner  Sankt Poelten,46641,11068,14384,8883,56975,15250,16463,10422,50,13,11,13,94,22,13,18
1,urban,1,urban,15,inner  Innsbruck,37,inner  Voecklabruck,46641,11068,14384,8883,56975,15250,16463,10422,50,15,12,9,79,11,21,18
1,urban,1,urban,15,inner  Innsbruck,39,inner  Gmunden,46641,11068,14384,8883,56975,15250,16463,10422,1,0,0,4,24,1,7,7
1,urban,1,urban,15,inner  Innsbruck,41,inner  Voitsberg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,43,inner  Krems an der Donau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,2,0
1,urban,1,urban,15,inner  Innsbruck,45,inner  Wolfsberg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,47,inner  Bludenz,46641,11068,14384,8883,56975,15250,16463,10422,54,2,14,16,41,0,6,22
1,urban,1,urban,15,inner  Innsbruck,49,inner  Amstetten,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,1
1,urban,1,urban,15,inner  Innsbruck,51,inner  Lienz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,53,inner  Spittal an der Drau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,55,inner  Woergl,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,57,inner  St. Johann im Pongau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,58,inner  Schwaz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,60,inner  Ternitz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,1,0,0,0
1,urban,1,urban,15,inner  Innsbruck,61,inner  Leibnitz,46641,11068,14384,8883,56975,15250,16463,10422,1,0,0,1,3,0,0,0
1,urban,1,urban,15,inner  Innsbruck,63,inner  Ried im Innkreis,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,65,inner  Weiz,46641,11068,14384,8883,56975,15250,16463,10422,1,1,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,67,inner  Braunau am Inn,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,69,inner  Kufstein,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,15,inner  Innsbruck,71,inner  Eisenstadt,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,3,1,0,1
1,urban,1,urban,17,inner  Bregenz,2,inner  Wien,46641,11068,14384,8883,56975,15250,16463,10422,113,53,76,0,175,140,58,0
1,urban,1,urban,17,inner  Bregenz,9,inner  Graz,46641,11068,14384,8883,56975,15250,16463,10422,76,34,25,5,93,51,20,6
1,urban,1,urban,17,inner  Bregenz,11,inner  Linz,46641,11068,14384,8883,56975,15250,16463,10422,97,24,42,16,160,53,69,19
1,urban,1,urban,17,inner  Bregenz,13,inner  Salzburg,46641,11068,14384,8883,56975,15250,16463,10422,67,16,41,4,118,35,63,11
1,urban,1,urban,17,inner  Bregenz,15,inner  Innsbruck,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,17,inner  Bregenz,17,inner  Bregenz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,17,inner  Bregenz,19,inner  Klagenfurt,46641,11068,14384,8883,56975,15250,16463,10422,3,0,0,2,0,0,3,0
1,urban,1,urban,17,inner  Bregenz,21,inner  Feldkirch,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,17,inner  Bregenz,23,inner  Wels,46641,11068,14384,8883,56975,15250,16463,10422,145,34,48,29,254,77,91,35
1,urban,1,urban,17,inner  Bregenz,25,inner  Leoben,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,17,inner  Bregenz,27,inner  Villach,46641,11068,14384,8883,56975,15250,16463,10422,0,0,1,1,2,1,1,0
1,urban,1,urban,17,inner  Bregenz,29,inner  Wiener Neustadt,46641,11068,14384,8883,56975,15250,16463,10422,85,20,28,13,128,35,37,21
1,urban,1,urban,17,inner  Bregenz,31,inner  Steyr,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,17,inner  Bregenz,33,inner  Knittelfeld,46641,11068,14384,8883,56975,15250,16463,10422,0,0,1,0,1,1,1,1
1,urban,1,urban,17,inner  Bregenz,35,inner  Sankt Poelten,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,2,0
1,urban,1,urban,17,inner  Bregenz,37,inner  Voecklabruck,46641,11068,14384,8883,56975,15250,16463,10422,28,6,12,2,48,7,22,5
1,urban,1,urban,17,inner  Bregenz,39,inner  Gmunden,46641,11068,14384,8883,56975,15250,16463,10422,6,0,5,0,6,2,1,0
1,urban,1,urban,17,inner  Bregenz,41,inner  Voitsberg,46641,11068,14384,8883,56975,15250,16463,10422,1,0,0,0,1,0,0,3
1,urban,1,urban,17,inner  Bregenz,43,inner  Krems an der Donau,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,1,1,0
1,urban,1,urban,17,inner  Bregenz,45,inner  Wolfsberg,46641,11068,14384,8883,56975,15250,16463,10422,0,0,2,0,10,2,2,1
1,urban,1,urban,17,inner  Bregenz,47,inner  Bludenz,46641,11068,14384,8883,56975,15250,16463,10422,0,0,0,0,0,0,0,0
1,urban,1,urban,17,inner  Bregenz,49,inner  Amstetten,46641,11068,14384,8883,56975,15250,16463,10422,0,0,1,0,0,0,0,2
