originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,countryflow_2000,countryflow_2001,countryflow_2002,countryflow_2003,countryflow_2004,countryflow_2010,countryflow_2011,countryflow_2012,countryflow_2013,countryflow_2014,regionflow_2000,regionflow_2001,regionflow_2002,regionflow_2003,regionflow_2004,regionflow_2010,regionflow_2011,regionflow_2012,regionflow_2013,regionflow_2014
24,Salzburg,2,Tyrol,241,Salzburg inner,21,Tyrol inner,26,5,8,5,3,34,7,9,11,3,28,7,8,5,3,56,10,16,14,4
24,Salzburg,2,Tyrol,241,Salzburg inner,22,Tyrol outer,1,1,0,0,0,5,0,2,1,1,28,7,8,5,3,56,10,16,14,4
24,Salzburg,3,Salzburg,241,Salzburg inner,31,Salzburg inner,62,23,17,12,1,57,15,22,10,4,99,30,31,21,3,83,23,30,14,6
24,Salzburg,4,Upper Austria,241,Salzburg inner,41,Upper Austria inner,164,38,51,29,11,198,41,69,32,19,277,62,86,47,17,298,60,101,56,33
24,Salzburg,4,Upper Austria,241,Salzburg inner,42,Upper Austria outer,32,4,10,6,3,29,7,11,4,4,277,62,86,47,17,298,60,101,56,33
24,Salzburg,5,Lower Austria,241,Salzburg inner,51,Lower Austria inner,15,3,5,2,1,28,7,13,4,3,23,4,7,4,1,45,10,20,7,6
24,Salzburg,5,Lower Austria,241,Salzburg inner,52,Lower Austria outer,2,0,1,1,0,11,3,3,2,2,23,4,7,4,1,45,10,20,7,6
24,Salzburg,7,Burgenland,241,Salzburg inner,71,Burgenland inner,11,1,4,2,1,9,1,5,0,3,14,1,6,3,1,17,2,5,1,4
24,Salzburg,7,Burgenland,241,Salzburg inner,72,Burgenland outer,1,0,0,1,0,1,1,0,0,0,14,1,6,3,1,17,2,5,1,4
24,Salzburg,8,Styria,241,Salzburg inner,81,Styria inner,19,7,6,4,1,28,13,10,1,2,36,12,10,9,3,62,23,16,7,5
24,Salzburg,8,Styria,241,Salzburg inner,82,Styria outer,6,0,2,3,0,6,1,1,1,1,36,12,10,9,3,62,23,16,7,5
24,Salzburg,9,Carinthia,241,Salzburg inner,91,Carinthia inner,31,4,9,5,5,45,1,19,8,4,52,6,15,9,9,80,8,28,15,8
24,Salzburg,9,Carinthia,241,Salzburg inner,92,Carinthia outer,10,1,3,2,2,21,6,5,5,0,52,6,15,9,9,80,8,28,15,8
24,Salzburg,21,Vienna,241,Salzburg inner,211,Vienna inner,783,222,310,124,55,995,354,362,137,52,1005,284,391,163,65,1330,488,444,197,72
24,Salzburg,21,Vienna,241,Salzburg inner,212,Vienna outer,39,5,15,8,5,73,11,18,22,9,1005,284,391,163,65,1330,488,444,197,72
24,Salzburg,22,Graz,241,Salzburg inner,221,Graz inner,105,23,53,18,3,178,78,50,20,14,174,34,73,31,10,294,130,68,38,25
24,Salzburg,22,Graz,241,Salzburg inner,222,Graz outer,22,3,3,4,3,27,4,3,4,7,174,34,73,31,10,294,130,68,38,25
24,Salzburg,23,Linz,241,Salzburg inner,231,Linz inner,119,26,50,22,4,143,38,53,25,9,222,59,77,41,7,275,70,92,58,15
24,Salzburg,23,Linz,241,Salzburg inner,232,Linz outer,39,10,9,12,2,66,15,21,17,4,222,59,77,41,7,275,70,92,58,15
24,Salzburg,24,Salzburg,241,Salzburg inner,241,Salzburg inner,2735,545,771,576,191,3258,567,998,715,309,6968,1401,1978,1422,474,8333,1492,2572,1726,761
24,Salzburg,24,Salzburg,241,Salzburg inner,242,Salzburg outer,1503,241,451,312,126,1766,265,554,386,172,6968,1401,1978,1422,474,8333,1492,2572,1726,761
24,Salzburg,25,Innsbruck,241,Salzburg inner,251,Innsbruck inner,108,34,48,15,2,131,60,41,15,2,151,52,62,21,4,190,91,55,22,4
24,Salzburg,25,Innsbruck,241,Salzburg inner,252,Innsbruck outer,5,1,1,3,0,16,1,5,5,1,151,52,62,21,4,190,91,55,22,4
24,Salzburg,26,Klagenfurt,241,Salzburg inner,261,Klagenfurt inner,20,2,7,7,1,41,6,14,9,4,41,5,13,8,4,63,9,22,11,8
24,Salzburg,26,Klagenfurt,241,Salzburg inner,262,Klagenfurt outer,10,0,2,0,3,9,0,6,0,2,41,5,13,8,4,63,9,22,11,8
24,Salzburg,30,rural rest,241,Salzburg inner,30,rural rest,1281,250,381,270,116,1477,244,440,311,176,2075,425,617,394,160,2378,415,707,496,256
24,Salzburg,1,Vorarlberg,242,Salzburg outer,11,Vorarlberg inner,19,2,6,6,1,14,4,2,3,4,69,10,23,17,6,69,17,15,18,5
24,Salzburg,1,Vorarlberg,242,Salzburg outer,12,Vorarlberg outer,0,0,0,0,0,0,0,0,0,0,69,10,23,17,6,69,17,15,18,5
24,Salzburg,2,Tyrol,242,Salzburg outer,21,Tyrol inner,1,1,0,0,0,11,3,4,1,0,28,7,8,5,3,56,10,16,14,4
24,Salzburg,2,Tyrol,242,Salzburg outer,22,Tyrol outer,0,0,0,0,0,6,0,1,1,0,28,7,8,5,3,56,10,16,14,4
24,Salzburg,3,Salzburg,242,Salzburg outer,31,Salzburg inner,37,7,14,9,2,26,8,8,4,2,99,30,31,21,3,83,23,30,14,6
24,Salzburg,4,Upper Austria,242,Salzburg outer,41,Upper Austria inner,69,17,21,11,3,63,11,18,18,8,277,62,86,47,17,298,60,101,56,33
24,Salzburg,4,Upper Austria,242,Salzburg outer,42,Upper Austria outer,12,3,4,1,0,8,1,3,2,2,277,62,86,47,17,298,60,101,56,33
24,Salzburg,5,Lower Austria,242,Salzburg outer,51,Lower Austria inner,3,0,1,0,0,4,0,2,1,1,23,4,7,4,1,45,10,20,7,6
24,Salzburg,5,Lower Austria,242,Salzburg outer,52,Lower Austria outer,3,1,0,1,0,2,0,2,0,0,23,4,7,4,1,45,10,20,7,6
24,Salzburg,7,Burgenland,242,Salzburg outer,71,Burgenland inner,0,0,0,0,0,4,0,0,0,1,14,1,6,3,1,17,2,5,1,4
24,Salzburg,7,Burgenland,242,Salzburg outer,72,Burgenland outer,2,0,2,0,0,3,0,0,1,0,14,1,6,3,1,17,2,5,1,4
24,Salzburg,8,Styria,242,Salzburg outer,81,Styria inner,7,2,2,1,2,26,8,5,4,2,36,12,10,9,3,62,23,16,7,5
24,Salzburg,8,Styria,242,Salzburg outer,82,Styria outer,4,3,0,1,0,2,1,0,1,0,36,12,10,9,3,62,23,16,7,5
24,Salzburg,9,Carinthia,242,Salzburg outer,91,Carinthia inner,10,0,3,2,2,11,1,3,2,3,52,6,15,9,9,80,8,28,15,8
24,Salzburg,9,Carinthia,242,Salzburg outer,92,Carinthia outer,1,1,0,0,0,3,0,1,0,1,52,6,15,9,9,80,8,28,15,8
24,Salzburg,21,Vienna,242,Salzburg outer,211,Vienna inner,163,49,60,30,5,245,119,62,32,9,1005,284,391,163,65,1330,488,444,197,72
24,Salzburg,21,Vienna,242,Salzburg outer,212,Vienna outer,20,8,6,1,0,17,4,2,6,2,1005,284,391,163,65,1330,488,444,197,72
24,Salzburg,22,Graz,242,Salzburg outer,221,Graz inner,41,8,16,6,4,77,48,13,7,4,174,34,73,31,10,294,130,68,38,25
24,Salzburg,22,Graz,242,Salzburg outer,222,Graz outer,6,0,1,3,0,12,0,2,7,0,174,34,73,31,10,294,130,68,38,25
24,Salzburg,23,Linz,242,Salzburg outer,231,Linz inner,52,20,13,5,1,50,13,15,10,1,222,59,77,41,7,275,70,92,58,15
24,Salzburg,23,Linz,242,Salzburg outer,232,Linz outer,12,3,5,2,0,16,4,3,6,1,222,59,77,41,7,275,70,92,58,15
24,Salzburg,24,Salzburg,242,Salzburg outer,241,Salzburg inner,1512,325,410,346,85,1713,354,533,329,167,6968,1401,1978,1422,474,8333,1492,2572,1726,761
24,Salzburg,24,Salzburg,242,Salzburg outer,242,Salzburg outer,1218,290,346,188,72,1596,306,487,296,113,6968,1401,1978,1422,474,8333,1492,2572,1726,761
24,Salzburg,25,Innsbruck,242,Salzburg outer,251,Innsbruck inner,33,16,10,3,1,41,30,8,1,1,151,52,62,21,4,190,91,55,22,4
24,Salzburg,25,Innsbruck,242,Salzburg outer,252,Innsbruck outer,5,1,3,0,1,2,0,1,1,0,151,52,62,21,4,190,91,55,22,4
24,Salzburg,26,Klagenfurt,242,Salzburg outer,261,Klagenfurt inner,7,2,4,0,0,10,1,2,2,2,41,5,13,8,4,63,9,22,11,8
24,Salzburg,26,Klagenfurt,242,Salzburg outer,262,Klagenfurt outer,4,1,0,1,0,3,2,0,0,0,41,5,13,8,4,63,9,22,11,8
24,Salzburg,30,rural rest,242,Salzburg outer,30,rural rest,794,175,236,124,44,901,171,267,185,80,2075,425,617,394,160,2378,415,707,496,256
25,Innsbruck,1,Vorarlberg,251,Innsbruck inner,11,Vorarlberg inner,151,33,61,24,7,346,154,120,44,7,171,37,68,30,7,388,164,133,52,8
25,Innsbruck,1,Vorarlberg,251,Innsbruck inner,12,Vorarlberg outer,10,2,5,2,0,16,7,9,0,0,171,37,68,30,7,388,164,133,52,8
25,Innsbruck,2,Tyrol,251,Innsbruck inner,21,Tyrol inner,317,50,97,60,18,441,113,141,82,18,439,74,131,83,19,627,148,190,125,33
25,Innsbruck,2,Tyrol,251,Innsbruck inner,22,Tyrol outer,18,3,6,3,0,28,6,11,8,3,439,74,131,83,19,627,148,190,125,33
25,Innsbruck,3,Salzburg,251,Innsbruck inner,31,Salzburg inner,6,0,3,0,0,5,0,4,0,1,6,0,3,0,0,5,0,4,0,1
25,Innsbruck,4,Upper Austria,251,Innsbruck inner,41,Upper Austria inner,71,10,32,10,1,53,20,17,11,2,88,11,37,14,1,75,33,22,14,3
25,Innsbruck,4,Upper Austria,251,Innsbruck inner,42,Upper Austria outer,8,0,1,3,0,15,12,2,1,0,88,11,37,14,1,75,33,22,14,3
25,Innsbruck,5,Lower Austria,251,Innsbruck inner,51,Lower Austria inner,6,1,3,1,1,37,6,16,12,0,14,4,7,2,1,64,7,23,18,2
25,Innsbruck,5,Lower Austria,251,Innsbruck inner,52,Lower Austria outer,6,2,3,1,0,14,1,3,2,1,14,4,7,2,1,64,7,23,18,2
25,Innsbruck,7,Burgenland,251,Innsbruck inner,71,Burgenland inner,9,2,3,2,0,23,5,8,4,0,10,2,3,3,0,24,5,9,4,0
25,Innsbruck,7,Burgenland,251,Innsbruck inner,72,Burgenland outer,0,0,0,0,0,0,0,0,0,0,10,2,3,3,0,24,5,9,4,0
25,Innsbruck,8,Styria,251,Innsbruck inner,81,Styria inner,14,1,2,3,3,26,12,4,6,4,16,2,2,4,3,29,13,4,7,5
25,Innsbruck,8,Styria,251,Innsbruck inner,82,Styria outer,0,0,0,0,0,3,1,0,1,1,16,2,2,4,3,29,13,4,7,5
25,Innsbruck,9,Carinthia,251,Innsbruck inner,91,Carinthia inner,34,2,11,8,4,26,7,4,8,4,51,5,15,13,6,45,12,8,13,6
25,Innsbruck,9,Carinthia,251,Innsbruck inner,92,Carinthia outer,11,1,4,2,2,17,5,4,4,1,51,5,15,13,6,45,12,8,13,6
25,Innsbruck,21,Vienna,251,Innsbruck inner,211,Vienna inner,444,102,173,81,23,677,197,276,103,37,515,118,195,94,24,765,230,297,120,42
25,Innsbruck,21,Vienna,251,Innsbruck inner,212,Vienna outer,25,5,5,4,0,32,9,8,8,3,515,118,195,94,24,765,230,297,120,42
25,Innsbruck,22,Graz,251,Innsbruck inner,221,Graz inner,75,20,25,14,3,126,42,37,22,12,101,24,34,20,4,148,49,44,23,16
25,Innsbruck,22,Graz,251,Innsbruck inner,222,Graz outer,9,1,4,2,0,10,2,2,1,3,101,24,34,20,4,148,49,44,23,16
25,Innsbruck,23,Linz,251,Innsbruck inner,231,Linz inner,51,12,22,9,3,89,29,37,9,3,68,17,27,14,3,127,43,52,12,6
25,Innsbruck,23,Linz,251,Innsbruck inner,232,Linz outer,6,2,2,1,0,31,13,12,2,1,68,17,27,14,3,127,43,52,12,6
25,Innsbruck,24,Salzburg,251,Innsbruck inner,241,Salzburg inner,81,16,34,17,4,149,42,70,18,8,120,25,50,22,8,197,58,87,26,11
25,Innsbruck,24,Salzburg,251,Innsbruck inner,242,Salzburg outer,28,9,12,4,2,39,15,15,4,2,120,25,50,22,8,197,58,87,26,11
25,Innsbruck,25,Innsbruck,251,Innsbruck inner,251,Innsbruck inner,4069,741,1234,891,272,5090,1025,1537,1055,407,6045,1110,1839,1289,409,7638,1559,2344,1572,578
25,Innsbruck,25,Innsbruck,251,Innsbruck inner,252,Innsbruck outer,817,139,257,171,68,1010,173,327,244,53,6045,1110,1839,1289,409,7638,1559,2344,1572,578
25,Innsbruck,26,Klagenfurt,251,Innsbruck inner,261,Klagenfurt inner,26,4,12,4,1,39,5,21,7,3,30,4,13,6,1,49,6,23,9,4
25,Innsbruck,26,Klagenfurt,251,Innsbruck inner,262,Klagenfurt outer,4,0,1,2,0,6,1,2,2,0,30,4,13,6,1,49,6,23,9,4
25,Innsbruck,30,rural rest,251,Innsbruck inner,30,rural rest,1306,266,415,233,99,1803,500,567,333,132,1788,367,536,324,116,2402,623,727,461,180
25,Innsbruck,1,Vorarlberg,252,Innsbruck outer,11,Vorarlberg inner,10,2,2,4,0,26,3,4,8,1,171,37,68,30,7,388,164,133,52,8
25,Innsbruck,1,Vorarlberg,252,Innsbruck outer,12,Vorarlberg outer,0,0,0,0,0,0,0,0,0,0,171,37,68,30,7,388,164,133,52,8
25,Innsbruck,2,Tyrol,252,Innsbruck outer,21,Tyrol inner,89,18,24,16,1,152,29,35,35,10,439,74,131,83,19,627,148,190,125,33
25,Innsbruck,2,Tyrol,252,Innsbruck outer,22,Tyrol outer,15,3,4,4,0,6,0,3,0,2,439,74,131,83,19,627,148,190,125,33
25,Innsbruck,3,Salzburg,252,Innsbruck outer,31,Salzburg inner,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,5,0,4,0,1
25,Innsbruck,4,Upper Austria,252,Innsbruck outer,41,Upper Austria inner,9,1,4,1,0,7,1,3,2,1,88,11,37,14,1,75,33,22,14,3
25,Innsbruck,4,Upper Austria,252,Innsbruck outer,42,Upper Austria outer,0,0,0,0,0,0,0,0,0,0,88,11,37,14,1,75,33,22,14,3
25,Innsbruck,5,Lower Austria,252,Innsbruck outer,51,Lower Austria inner,0,0,0,0,0,4,0,3,0,1,14,4,7,2,1,64,7,23,18,2
25,Innsbruck,5,Lower Austria,252,Innsbruck outer,52,Lower Austria outer,2,1,1,0,0,9,0,1,4,0,14,4,7,2,1,64,7,23,18,2
25,Innsbruck,7,Burgenland,252,Innsbruck outer,71,Burgenland inner,1,0,0,1,0,1,0,1,0,0,10,2,3,3,0,24,5,9,4,0
25,Innsbruck,7,Burgenland,252,Innsbruck outer,72,Burgenland outer,0,0,0,0,0,0,0,0,0,0,10,2,3,3,0,24,5,9,4,0
25,Innsbruck,8,Styria,252,Innsbruck outer,81,Styria inner,1,1,0,0,0,0,0,0,0,0,16,2,2,4,3,29,13,4,7,5
25,Innsbruck,8,Styria,252,Innsbruck outer,82,Styria outer,1,0,0,1,0,0,0,0,0,0,16,2,2,4,3,29,13,4,7,5
25,Innsbruck,9,Carinthia,252,Innsbruck outer,91,Carinthia inner,5,2,0,2,0,1,0,0,1,0,51,5,15,13,6,45,12,8,13,6
25,Innsbruck,9,Carinthia,252,Innsbruck outer,92,Carinthia outer,1,0,0,1,0,1,0,0,0,1,51,5,15,13,6,45,12,8,13,6
25,Innsbruck,21,Vienna,252,Innsbruck outer,211,Vienna inner,31,10,12,7,1,48,23,13,5,2,515,118,195,94,24,765,230,297,120,42
25,Innsbruck,21,Vienna,252,Innsbruck outer,212,Vienna outer,15,1,5,2,0,8,1,0,4,0,515,118,195,94,24,765,230,297,120,42
25,Innsbruck,22,Graz,252,Innsbruck outer,221,Graz inner,15,2,4,4,1,8,3,3,0,1,101,24,34,20,4,148,49,44,23,16
25,Innsbruck,22,Graz,252,Innsbruck outer,222,Graz outer,2,1,1,0,0,4,2,2,0,0,101,24,34,20,4,148,49,44,23,16
25,Innsbruck,23,Linz,252,Innsbruck outer,231,Linz inner,9,2,2,4,0,5,1,3,1,0,68,17,27,14,3,127,43,52,12,6
25,Innsbruck,23,Linz,252,Innsbruck outer,232,Linz outer,2,1,1,0,0,2,0,0,0,2,68,17,27,14,3,127,43,52,12,6
25,Innsbruck,24,Salzburg,252,Innsbruck outer,241,Salzburg inner,11,0,4,1,2,7,0,2,3,1,120,25,50,22,8,197,58,87,26,11
25,Innsbruck,24,Salzburg,252,Innsbruck outer,242,Salzburg outer,0,0,0,0,0,2,1,0,1,0,120,25,50,22,8,197,58,87,26,11
25,Innsbruck,25,Innsbruck,252,Innsbruck outer,251,Innsbruck inner,693,140,216,147,46,970,234,291,190,74,6045,1110,1839,1289,409,7638,1559,2344,1572,578
25,Innsbruck,25,Innsbruck,252,Innsbruck outer,252,Innsbruck outer,466,90,132,80,23,568,127,189,83,44,6045,1110,1839,1289,409,7638,1559,2344,1572,578
25,Innsbruck,26,Klagenfurt,252,Innsbruck outer,261,Klagenfurt inner,0,0,0,0,0,3,0,0,0,0,30,4,13,6,1,49,6,23,9,4
25,Innsbruck,26,Klagenfurt,252,Innsbruck outer,262,Klagenfurt outer,0,0,0,0,0,1,0,0,0,1,30,4,13,6,1,49,6,23,9,4
25,Innsbruck,30,rural rest,252,Innsbruck outer,30,rural rest,482,101,121,91,17,599,123,160,128,48,1788,367,536,324,116,2402,623,727,461,180
26,Klagenfurt,1,Vorarlberg,261,Klagenfurt inner,11,Vorarlberg inner,12,2,4,3,2,25,8,3,10,0,17,2,8,3,3,30,8,7,11,0
26,Klagenfurt,1,Vorarlberg,261,Klagenfurt inner,12,Vorarlberg outer,0,0,0,0,0,0,0,0,0,0,17,2,8,3,3,30,8,7,11,0
26,Klagenfurt,2,Tyrol,261,Klagenfurt inner,21,Tyrol inner,8,0,2,4,1,15,8,5,0,0,8,0,2,4,1,23,11,6,2,1
26,Klagenfurt,2,Tyrol,261,Klagenfurt inner,22,Tyrol outer,0,0,0,0,0,0,0,0,0,0,8,0,2,4,1,23,11,6,2,1
26,Klagenfurt,3,Salzburg,261,Klagenfurt inner,31,Salzburg inner,3,0,3,0,0,2,0,0,0,0,3,0,3,0,0,2,0,0,0,0
26,Klagenfurt,4,Upper Austria,261,Klagenfurt inner,41,Upper Austria inner,18,3,8,3,2,24,9,9,4,0,23,3,10,4,2,30,10,12,5,1
26,Klagenfurt,4,Upper Austria,261,Klagenfurt inner,42,Upper Austria outer,4,0,1,1,0,1,0,1,0,0,23,3,10,4,2,30,10,12,5,1
26,Klagenfurt,5,Lower Austria,261,Klagenfurt inner,51,Lower Austria inner,3,0,2,0,1,16,2,7,2,3,11,0,4,1,2,25,5,8,4,5
26,Klagenfurt,5,Lower Austria,261,Klagenfurt inner,52,Lower Austria outer,4,0,1,0,0,4,2,0,1,0,11,0,4,1,2,25,5,8,4,5
26,Klagenfurt,7,Burgenland,261,Klagenfurt inner,71,Burgenland inner,13,2,3,3,0,17,1,9,4,0,19,2,5,5,1,19,1,9,5,0
26,Klagenfurt,7,Burgenland,261,Klagenfurt inner,72,Burgenland outer,0,0,0,0,0,1,0,0,1,0,19,2,5,5,1,19,1,9,5,0
26,Klagenfurt,8,Styria,261,Klagenfurt inner,81,Styria inner,30,11,10,5,1,41,19,15,2,3,54,14,23,6,4,58,25,18,3,5
26,Klagenfurt,8,Styria,261,Klagenfurt inner,82,Styria outer,12,0,6,1,2,8,1,3,0,1,54,14,23,6,4,58,25,18,3,5
26,Klagenfurt,9,Carinthia,261,Klagenfurt inner,91,Carinthia inner,198,43,46,60,15,295,69,91,48,25,373,67,105,94,28,524,131,143,94,54
26,Klagenfurt,9,Carinthia,261,Klagenfurt inner,92,Carinthia outer,69,11,19,12,7,97,22,27,22,10,373,67,105,94,28,524,131,143,94,54
26,Klagenfurt,21,Vienna,261,Klagenfurt inner,211,Vienna inner,462,135,194,68,17,642,272,193,73,27,606,172,249,100,23,852,353,257,99,40
26,Klagenfurt,21,Vienna,261,Klagenfurt inner,212,Vienna outer,25,1,10,4,2,34,8,9,7,3,606,172,249,100,23,852,353,257,99,40
26,Klagenfurt,22,Graz,261,Klagenfurt inner,221,Graz inner,203,73,81,23,5,327,183,75,38,7,267,91,105,34,8,452,250,100,53,13
26,Klagenfurt,22,Graz,261,Klagenfurt inner,222,Graz outer,7,3,2,1,0,22,3,5,7,2,267,91,105,34,8,452,250,100,53,13
26,Klagenfurt,23,Linz,261,Klagenfurt inner,231,Linz inner,24,5,9,3,1,34,6,16,4,0,46,12,14,6,2,52,9,24,10,0
26,Klagenfurt,23,Linz,261,Klagenfurt inner,232,Linz outer,10,3,2,2,0,7,1,4,2,0,46,12,14,6,2,52,9,24,10,0
26,Klagenfurt,24,Salzburg,261,Klagenfurt inner,241,Salzburg inner,32,8,8,6,3,37,7,15,5,5,48,14,13,9,3,61,13,18,9,11
26,Klagenfurt,24,Salzburg,261,Klagenfurt inner,242,Salzburg outer,3,1,0,2,0,13,3,2,1,3,48,14,13,9,3,61,13,18,9,11
26,Klagenfurt,25,Innsbruck,261,Klagenfurt inner,251,Innsbruck inner,31,9,4,12,0,34,5,8,13,4,46,12,11,14,0,51,10,15,17,4
26,Klagenfurt,25,Innsbruck,261,Klagenfurt inner,252,Innsbruck outer,5,1,3,1,0,7,2,4,1,0,46,12,11,14,0,51,10,15,17,4
26,Klagenfurt,26,Klagenfurt,261,Klagenfurt inner,261,Klagenfurt inner,858,134,214,175,65,780,144,178,159,72,2641,415,660,552,210,2740,467,652,574,273
26,Klagenfurt,26,Klagenfurt,261,Klagenfurt inner,262,Klagenfurt outer,812,110,195,181,68,817,112,187,178,90,2641,415,660,552,210,2740,467,652,574,273
26,Klagenfurt,30,rural rest,261,Klagenfurt inner,30,rural rest,814,161,233,169,52,980,220,275,198,86,1325,267,348,268,86,1459,318,375,297,142
26,Klagenfurt,1,Vorarlberg,262,Klagenfurt outer,11,Vorarlberg inner,5,0,4,0,1,4,0,3,1,0,17,2,8,3,3,30,8,7,11,0
26,Klagenfurt,1,Vorarlberg,262,Klagenfurt outer,12,Vorarlberg outer,0,0,0,0,0,1,0,1,0,0,17,2,8,3,3,30,8,7,11,0
26,Klagenfurt,2,Tyrol,262,Klagenfurt outer,21,Tyrol inner,0,0,0,0,0,7,2,1,2,1,8,0,2,4,1,23,11,6,2,1
26,Klagenfurt,2,Tyrol,262,Klagenfurt outer,22,Tyrol outer,0,0,0,0,0,1,1,0,0,0,8,0,2,4,1,23,11,6,2,1
26,Klagenfurt,3,Salzburg,262,Klagenfurt outer,31,Salzburg inner,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,0,0,0
26,Klagenfurt,4,Upper Austria,262,Klagenfurt outer,41,Upper Austria inner,1,0,1,0,0,5,1,2,1,1,23,3,10,4,2,30,10,12,5,1
26,Klagenfurt,4,Upper Austria,262,Klagenfurt outer,42,Upper Austria outer,0,0,0,0,0,0,0,0,0,0,23,3,10,4,2,30,10,12,5,1
26,Klagenfurt,5,Lower Austria,262,Klagenfurt outer,51,Lower Austria inner,2,0,0,0,1,4,1,1,0,2,11,0,4,1,2,25,5,8,4,5
26,Klagenfurt,5,Lower Austria,262,Klagenfurt outer,52,Lower Austria outer,2,0,1,1,0,1,0,0,1,0,11,0,4,1,2,25,5,8,4,5
26,Klagenfurt,7,Burgenland,262,Klagenfurt outer,71,Burgenland inner,6,0,2,2,1,1,0,0,0,0,19,2,5,5,1,19,1,9,5,0
26,Klagenfurt,7,Burgenland,262,Klagenfurt outer,72,Burgenland outer,0,0,0,0,0,0,0,0,0,0,19,2,5,5,1,19,1,9,5,0
26,Klagenfurt,8,Styria,262,Klagenfurt outer,81,Styria inner,11,3,6,0,1,6,3,0,0,1,54,14,23,6,4,58,25,18,3,5
26,Klagenfurt,8,Styria,262,Klagenfurt outer,82,Styria outer,1,0,1,0,0,3,2,0,1,0,54,14,23,6,4,58,25,18,3,5
26,Klagenfurt,9,Carinthia,262,Klagenfurt outer,91,Carinthia inner,73,10,24,18,3,93,34,22,15,12,373,67,105,94,28,524,131,143,94,54
26,Klagenfurt,9,Carinthia,262,Klagenfurt outer,92,Carinthia outer,33,3,16,4,3,39,6,3,9,7,373,67,105,94,28,524,131,143,94,54
26,Klagenfurt,21,Vienna,262,Klagenfurt outer,211,Vienna inner,108,34,43,25,3,168,73,52,18,7,606,172,249,100,23,852,353,257,99,40
26,Klagenfurt,21,Vienna,262,Klagenfurt outer,212,Vienna outer,11,2,2,3,1,8,0,3,1,3,606,172,249,100,23,852,353,257,99,40
26,Klagenfurt,22,Graz,262,Klagenfurt outer,221,Graz inner,50,14,21,9,0,94,63,17,5,3,267,91,105,34,8,452,250,100,53,13
26,Klagenfurt,22,Graz,262,Klagenfurt outer,222,Graz outer,7,1,1,1,3,9,1,3,3,1,267,91,105,34,8,452,250,100,53,13
26,Klagenfurt,23,Linz,262,Klagenfurt outer,231,Linz inner,7,1,2,1,0,9,2,3,3,0,46,12,14,6,2,52,9,24,10,0
26,Klagenfurt,23,Linz,262,Klagenfurt outer,232,Linz outer,5,3,1,0,1,2,0,1,1,0,46,12,14,6,2,52,9,24,10,0
26,Klagenfurt,24,Salzburg,262,Klagenfurt outer,241,Salzburg inner,10,4,5,1,0,6,3,1,0,2,48,14,13,9,3,61,13,18,9,11
26,Klagenfurt,24,Salzburg,262,Klagenfurt outer,242,Salzburg outer,3,1,0,0,0,5,0,0,3,1,48,14,13,9,3,61,13,18,9,11
26,Klagenfurt,25,Innsbruck,262,Klagenfurt outer,251,Innsbruck inner,6,2,2,1,0,9,3,2,3,0,46,12,11,14,0,51,10,15,17,4
26,Klagenfurt,25,Innsbruck,262,Klagenfurt outer,252,Innsbruck outer,4,0,2,0,0,1,0,1,0,0,46,12,11,14,0,51,10,15,17,4
26,Klagenfurt,26,Klagenfurt,262,Klagenfurt outer,261,Klagenfurt inner,709,128,179,152,53,879,182,231,174,82,2641,415,660,552,210,2740,467,652,574,273
26,Klagenfurt,26,Klagenfurt,262,Klagenfurt outer,262,Klagenfurt outer,262,43,72,44,24,264,29,56,63,29,2641,415,660,552,210,2740,467,652,574,273
26,Klagenfurt,30,rural rest,262,Klagenfurt outer,30,rural rest,511,106,115,99,34,479,98,100,99,56,1325,267,348,268,86,1459,318,375,297,142
30,rural rest,1,Vorarlberg,30,rural rest,11,Vorarlberg inner,1488,348,470,268,96,1634,362,472,332,147,1685,377,549,296,103,1835,395,541,366,160
30,rural rest,1,Vorarlberg,30,rural rest,12,Vorarlberg outer,197,29,79,28,7,201,33,69,34,13,1685,377,549,296,103,1835,395,541,366,160
30,rural rest,2,Tyrol,30,rural rest,21,Tyrol inner,1250,248,358,239,79,1575,377,424,312,123,1399,269,407,267,91,1739,419,475,339,142
30,rural rest,2,Tyrol,30,rural rest,22,Tyrol outer,149,21,49,28,12,164,42,51,27,19,1399,269,407,267,91,1739,419,475,339,142
30,rural rest,3,Salzburg,30,rural rest,31,Salzburg inner,407,103,111,69,19,477,94,158,90,33,407,103,111,69,19,477,94,158,90,33
30,rural rest,4,Upper Austria,30,rural rest,41,Upper Austria inner,3082,689,827,610,149,3592,887,965,640,273,3992,872,1079,767,201,4677,1110,1261,858,361
30,rural rest,4,Upper Austria,30,rural rest,42,Upper Austria outer,910,183,252,157,52,1085,223,296,218,88,3992,872,1079,767,201,4677,1110,1261,858,361
30,rural rest,5,Lower Austria,30,rural rest,51,Lower Austria inner,2108,466,513,409,126,2578,566,651,500,206,3349,714,852,639,182,4199,894,1080,816,319
30,rural rest,5,Lower Austria,30,rural rest,52,Lower Austria outer,1241,248,339,230,56,1621,328,429,316,113,3349,714,852,639,182,4199,894,1080,816,319
